4.609775910382954376e-25
0.000000000000000000e+00
1.109021859909413432e-02
0.000000000000000000e+00
9.889097814009060183e-01
0.000000000000000000e+00
1.862494138719622289e-03
0.000000000000000000e+00
1.183577336079293872e-04
0.000000000000000000e+00
2.465034704958067244e-04
0.000000000000000000e+00
1.862570399207995678e-02
0.000000000000000000e+00
1.478096407847229871e-03
0.000000000000000000e+00
9.000026187739910977e-02
0.000000000000000000e+00
