state,action,q_value
"[['.' '.' '.']
 ['.' '.' '.']
 ['.' '.' '.']]",1,0.22782033613815172
"[['.' '.' '.']
 ['.' '.' '.']
 ['.' '.' '.']]",2,0.22782036552631457
"[['.' '.' '.']
 ['.' '.' '.']
 ['.' '.' '.']]",0,0.22782036552614474
"[['.' '.' '.']
 ['X' '.' '.']
 ['.' '.' '.']]",2,0.25313372709647286
"[['.' '.' '.']
 ['X' '.' '.']
 ['.' '.' '.']]",1,-0.02309115859676288
"[['.' '.' '.']
 ['X' '.' '.']
 ['.' '.' '.']]",0,0.039169090297903844
"[['.' '.' '.']
 ['X' '.' '.']
 ['O' '.' '.']]",0,-0.004254304952068074
"[['.' '.' '.']
 ['X' '.' '.']
 ['O' '.' '.']]",2,0.28125970564084796
"[['.' '.' '.']
 ['X' '.' '.']
 ['O' '.' '.']]",1,-0.0008304256252615011
"[['X' '.' '.']
 ['X' '.' '.']
 ['O' '.' '.']]",0,-0.01086295847905277
"[['X' '.' '.']
 ['X' '.' '.']
 ['O' '.' '.']]",2,-0.012197885721251253
"[['X' 'O' '.']
 ['X' '.' '.']
 ['O' '.' '.']]",0,-0.01384034555359948
"[['X' 'O' 'X']
 ['X' '.' '.']
 ['O' '.' '.']]",2,-0.09909262489464901
"[['X' 'O' 'X']
 ['X' '.' '.']
 ['O' '.' '.']]",1,0.006640453750500002
"[['X' 'O' 'X']
 ['X' '.' '.']
 ['O' 'O' '.']]",1,-0.28970823389535094
"[['X' 'O' 'X']
 ['X' 'X' '.']
 ['O' 'O' '.']]",2,0.5217031000000001
"[['X' 'O' 'X']
 ['X' 'X' '.']
 ['O' 'O' '.']]",1,-0.1
"[['X' 'O' 'X']
 ['X' 'X' 'O']
 ['O' 'O' '.']]",2,0.1
"[['.' '.' '.']
 ['X' 'O' '.']
 ['.' '.' '.']]",0,-0.04426777763044275
"[['X' '.' '.']
 ['X' 'O' '.']
 ['.' '.' '.']]",0,-0.11502995784254408
"[['X' '.' '.']
 ['X' 'O' '.']
 ['.' '.' '.']]",2,-0.023661
"[['X' 'O' '.']
 ['X' 'O' '.']
 ['.' '.' '.']]",0,-0.19200081012712628
"[['X' 'O' 'X']
 ['X' 'O' '.']
 ['.' '.' '.']]",1,-0.20332865095916852
"[['X' 'O' 'X']
 ['X' 'O' 'O']
 ['.' '.' '.']]",2,0.8649148282327008
"[['X' 'O' 'X']
 ['X' 'O' '.']
 ['O' '.' '.']]",2,0.05082184174950001
"[['X' 'O' 'X']
 ['X' 'O' '.']
 ['O' '.' '.']]",1,-0.1
"[['X' 'O' 'X']
 ['X' 'O' '.']
 ['O' 'X' '.']]",1,0.22973498325050004
"[['X' 'O' 'X']
 ['X' 'O' 'O']
 ['O' 'X' '.']]",2,0.23427950000000003
"[['X' 'O' 'X']
 ['X' 'O' 'X']
 ['O' '.' '.']]",2,0.1
"[['X' '.' '.']
 ['X' '.' '.']
 ['O' 'O' '.']]",2,-0.040086090779223246
"[['X' '.' '.']
 ['X' '.' '.']
 ['O' 'O' '.']]",0,-0.224659
"[['X' '.' '.']
 ['X' '.' '.']
 ['O' 'O' 'X']]",0,-0.11602915118518412
"[['X' '.' '.']
 ['X' '.' '.']
 ['O' 'O' 'X']]",1,-0.11602915118518412
"[['X' 'O' '.']
 ['X' '.' '.']
 ['O' 'O' 'X']]",0,-0.30211847011481596
"[['X' 'O' 'X']
 ['X' '.' '.']
 ['O' 'O' 'X']]",1,0.5695327900000001
"[['X' '.' '.']
 ['X' 'O' '.']
 ['O' 'O' 'X']]",1,-0.30211847011481596
"[['X' '.' '.']
 ['X' 'O' 'X']
 ['O' 'O' 'X']]",0,0.5695327900000001
"[['X' 'X' '.']
 ['X' '.' '.']
 ['O' 'O' '.']]",2,0.271
"[['.' '.' '.']
 ['.' '.' '.']
 ['X' '.' '.']]",1,0.253133739473683
"[['.' '.' '.']
 ['.' '.' '.']
 ['X' '.' '.']]",0,0.25313372109622256
"[['.' '.' '.']
 ['.' '.' '.']
 ['X' '.' '.']]",2,0.2531337391703205
"[['.' '.' '.']
 ['O' '.' '.']
 ['X' '.' '.']]",0,0.2812597105263147
"[['.' '.' '.']
 ['O' '.' '.']
 ['X' '.' '.']]",1,0.281259710522886
"[['.' '.' '.']
 ['O' '.' '.']
 ['X' '.' '.']]",2,0.28125971022132074
"[['X' '.' '.']
 ['O' '.' '.']
 ['X' '.' '.']]",1,0.31251078947368327
"[['X' '.' '.']
 ['O' '.' '.']
 ['X' '.' '.']]",2,0.3125107894736203
"[['X' '.' '.']
 ['O' '.' '.']
 ['X' '.' '.']]",0,0.312510787036273
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' '.' '.']]",1,0.347234210526315
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' '.' '.']]",0,-0.09561566795980737
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' '.' '.']]",2,-0.09999825702936613
"[['X' '.' '.']
 ['O' 'O' 'X']
 ['X' '.' '.']]",0,0.38581578947368356
"[['X' '.' '.']
 ['O' 'O' 'X']
 ['X' '.' '.']]",2,0.38581578947368356
"[['X' 'O' '.']
 ['O' 'O' 'X']
 ['X' '.' '.']]",0,-0.10000248949751384
"[['X' 'O' '.']
 ['O' 'O' 'X']
 ['X' '.' '.']]",2,0.42868421052631533
"[['X' 'O' 'X']
 ['O' 'O' 'X']
 ['X' '.' '.']]",2,0.9999973843107253
"[['X' '.' '.']
 ['O' '.' '.']
 ['X' 'O' '.']]",2,-0.07059591500947629
"[['X' '.' '.']
 ['O' '.' '.']
 ['X' 'O' '.']]",1,0.347234210526315
"[['X' '.' '.']
 ['O' '.' '.']
 ['X' 'O' '.']]",0,0.10971435519019296
"[['X' '.' '.']
 ['O' '.' '.']
 ['X' 'O' 'X']]",1,-0.09010263893011851
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' 'O' 'X']]",1,-0.10000078137505679
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' 'O' 'X']]",0,-0.1729
"[['X' '.' '.']
 ['O' 'O' 'X']
 ['X' 'O' 'X']]",0,0.9999999999999996
"[['X' '.' '.']
 ['O' 'O' 'X']
 ['X' 'O' '.']]",0,0.42868421052631533
"[['X' '.' '.']
 ['O' 'O' 'X']
 ['X' 'O' '.']]",2,-0.10000000000000026
"[['X' 'X' '.']
 ['O' 'O' 'X']
 ['X' 'O' '.']]",0,0.4763157894736839
"[['X' 'X' '.']
 ['O' 'O' 'X']
 ['X' 'O' '.']]",2,-0.10000000000000026
"[['X' 'X' 'O']
 ['O' 'O' 'X']
 ['X' 'O' '.']]",2,0.4999999999999998
"[['X' 'X' '.']
 ['O' 'O' '.']
 ['X' '.' '.']]",1,0.9999999999998097
"[['X' 'X' '.']
 ['O' 'O' '.']
 ['X' '.' '.']]",2,0.07210714614394735
"[['X' 'X' '.']
 ['O' 'O' '.']
 ['X' '.' '.']]",0,0.08786755844699796
"[['X' 'O' '.']
 ['O' '.' '.']
 ['X' '.' '.']]",0,-0.10449803344855159
"[['X' 'O' '.']
 ['O' '.' '.']
 ['X' '.' '.']]",1,-0.1911924384229023
"[['X' 'O' '.']
 ['O' '.' '.']
 ['X' '.' '.']]",2,0.3472342099634994
"[['X' 'O' 'X']
 ['O' '.' '.']
 ['X' '.' '.']]",1,-0.11088508490588844
"[['X' 'O' 'X']
 ['O' '.' '.']
 ['X' '.' '.']]",2,-0.1729
"[['X' 'O' 'X']
 ['O' 'O' '.']
 ['X' '.' '.']]",1,-0.10609819672814816
"[['X' 'O' 'X']
 ['O' 'O' '.']
 ['X' '.' '.']]",2,-0.224659
"[['.' '.' '.']
 ['O' 'X' '.']
 ['X' '.' '.']]",2,0.31251078947321925
"[['.' '.' '.']
 ['O' 'X' '.']
 ['X' '.' '.']]",0,-0.06275487700145327
"[['.' '.' '.']
 ['O' 'X' '.']
 ['X' '.' '.']]",1,-0.021774106590235254
"[['.' '.' '.']
 ['O' 'X' '.']
 ['X' 'O' '.']]",1,-0.005477647906227947
"[['.' '.' '.']
 ['O' 'X' '.']
 ['X' 'O' '.']]",0,0.34723421052628595
"[['.' '.' '.']
 ['O' 'X' '.']
 ['X' 'O' '.']]",2,-0.009738575119712522
"[['.' '.' '.']
 ['O' 'X' 'X']
 ['X' 'O' '.']]",0,-0.026580208090856372
"[['O' '.' '.']
 ['O' 'X' 'X']
 ['X' 'O' '.']]",2,-0.1012572878852302
"[['O' '.' '.']
 ['O' 'X' 'X']
 ['X' 'O' '.']]",0,-0.08913226844961
"[['O' '.' '.']
 ['O' 'X' 'X']
 ['X' 'O' 'X']]",0,-0.2744201397560275
"[['O' 'O' '.']
 ['O' 'X' 'X']
 ['X' 'O' 'X']]",0,0.717570463519
"[['X' 'X' '.']
 ['O' 'O' 'X']
 ['X' 'O' 'O']]",0,0.9999999999999996
"[['.' '.' '.']
 ['O' '.' '.']
 ['X' 'X' '.']]",2,0.3125107893925989
"[['.' '.' '.']
 ['O' '.' '.']
 ['X' 'X' '.']]",1,-0.212800155284475
"[['.' '.' '.']
 ['O' '.' '.']
 ['X' 'X' '.']]",0,-0.27345633180229
"[['.' '.' '.']
 ['O' '.' '.']
 ['X' 'X' 'O']]",0,0.34723421050906594
"[['.' '.' '.']
 ['O' '.' '.']
 ['X' 'X' 'O']]",1,-0.0317059315353899
"[['X' '.' '.']
 ['O' '.' '.']
 ['X' 'X' 'O']]",1,0.3858157894716385
"[['X' '.' '.']
 ['O' '.' '.']
 ['X' 'X' 'O']]",0,0.2768254276337822
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' 'X' 'O']]",0,-0.14804804652369247
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' 'X' 'O']]",1,0.42868421052615974
"[['X' 'X' '.']
 ['O' 'O' '.']
 ['X' 'X' 'O']]",0,0.15434742019550002
"[['X' 'X' '.']
 ['O' 'O' '.']
 ['X' 'X' 'O']]",1,0.8905810108684877
"[['X' 'X' 'O']
 ['O' 'O' '.']
 ['X' 'X' 'O']]",1,0.44529050543424387
"[['O' '.' '.']
 ['.' '.' '.']
 ['X' '.' '.']]",2,-0.003951742056662209
"[['O' '.' '.']
 ['.' '.' '.']
 ['X' '.' '.']]",1,0.2812597043033326
"[['O' '.' '.']
 ['.' '.' '.']
 ['X' '.' '.']]",0,0.01468699232196932
"[['O' '.' '.']
 ['.' '.' '.']
 ['X' 'X' '.']]",2,-0.011103122225235296
"[['O' '.' '.']
 ['.' '.' '.']
 ['X' 'X' '.']]",1,-0.1
"[['O' '.' '.']
 ['.' '.' '.']
 ['X' 'X' '.']]",0,-0.019980279000000004
"[['O' '.' '.']
 ['.' '.' '.']
 ['X' 'X' 'O']]",1,-0.048383659122084574
"[['O' '.' '.']
 ['.' '.' '.']
 ['X' 'X' 'O']]",0,-0.0008100000000000002
"[['O' '.' '.']
 ['X' '.' '.']
 ['X' 'X' 'O']]",0,-0.1302706876853693
"[['O' 'O' '.']
 ['X' '.' '.']
 ['X' 'X' 'O']]",0,-0.30211847011481596
"[['O' 'O' '.']
 ['X' '.' '.']
 ['X' 'X' 'O']]",1,-0.26002279
"[['O' 'O' 'X']
 ['X' '.' '.']
 ['X' 'X' 'O']]",1,0.5695327900000001
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' 'X' '.']]",0,0.1840483369343701
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' 'X' '.']]",1,0.9999999999996418
"[['X' '.' '.']
 ['O' 'O' '.']
 ['X' 'X' '.']]",2,0.22733378869617082
"[['X' 'O' '.']
 ['O' 'O' '.']
 ['X' 'X' '.']]",1,0.3899743060406424
"[['X' 'O' '.']
 ['O' 'O' '.']
 ['X' 'X' '.']]",0,-0.078049
"[['X' 'O' '.']
 ['O' 'O' 'X']
 ['X' 'X' '.']]",0,-0.10015923659450567
"[['X' 'O' '.']
 ['O' 'O' 'X']
 ['X' 'X' '.']]",2,0.4763157894736839
"[['X' 'O' 'O']
 ['O' 'O' 'X']
 ['X' 'X' '.']]",2,0.999823035654572
"[['O' '.' '.']
 ['O' '.' '.']
 ['X' 'X' '.']]",2,0.5217031000000001
"[['X' '.' '.']
 ['O' 'O' 'X']
 ['X' 'X' 'O']]",0,0.4763157894736839
"[['X' 'O' '.']
 ['O' 'O' 'X']
 ['X' 'X' 'O']]",0,0.4999999999999998
"[['.' '.' '.']
 ['O' 'O' '.']
 ['X' 'X' '.']]",2,0.68618940391
"[['.' '.' '.']
 ['O' 'O' '.']
 ['X' 'X' '.']]",0,-0.019000059838580663
"[['.' '.' '.']
 ['.' '.' '.']
 ['X' 'O' '.']]",1,-0.17298860579977784
"[['.' '.' '.']
 ['.' '.' '.']
 ['X' 'O' '.']]",2,-0.054544821764088085
"[['.' '.' '.']
 ['.' '.' '.']
 ['X' 'O' '.']]",0,0.2812597104755832
"[['.' '.' '.']
 ['X' '.' '.']
 ['X' 'O' '.']]",1,-0.1702976675444166
"[['.' '.' '.']
 ['X' '.' '.']
 ['X' 'O' '.']]",2,-0.295867363519
